GU227676.1.1463;Cronobacter
GU269554.1.1413;Thiothrix
GU223213.1.1504;Kosakonia
GU227656.1.1404;Cronobacter
GU227662.1.1463;Cronobacter
GU227667.1.1291;Cronobacter
GU227673.1.1394;Cronobacter
GU227677.1.1473;Cronobacter
GU227681.1.1293;Cronobacter
GU227685.1.1412;Cronobacter
GU227689.1.1466;Cronobacter
GU227693.1.1464;Cronobacter
GU227655.1.1337;Cronobacter
GU227664.1.1423;Cronobacter
GU227669.1.1409;Cronobacter
GU227672.1.1362;Cronobacter
GU227680.1.1470;Cronobacter
GU227684.1.1463;Cronobacter
GU227688.1.1461;Cronobacter
GU227692.1.1464;Cronobacter
GU227659.1.1459;Cronobacter
GU227665.1.1469;Cronobacter
GU227670.1.1461;Cronobacter
GU227674.1.1463;Cronobacter
GU227654.1.1475;Cronobacter
GU227658.1.1389;Cronobacter
GU227694.1.1469;Cronobacter
GU227666.1.1471;Cronobacter
GU227671.1.1381;Cronobacter
GU227679.1.1279;Cronobacter
GU227683.1.1469;Cronobacter
GU227687.1.1400;Cronobacter
GU227691.1.1461;Cronobacter
GU227696.1.1472;Cronobacter
FM873335.1.1476;Leptothrix
AX153770.82.1529;Tahibacter
GU339241.1.1492;Cronobacter
EU015402.1.1490;Beggiatoa
GU339283.1.1496;Cronobacter
EU074840.1.1478;Leuconostoc
EU074843.1.1469;Leuconostoc
EU074849.1.1493;Leuconostoc
EU025026.1.1426;Leucothrix
EU074838.1.1467;Leuconostoc
EU026432.1.1463;Kosakonia
FM955648.1.1460;Thiothrix
GU339269.1.1495;Cronobacter
EU074836.1.1459;Leuconostoc
EU074845.1.1446;Leuconostoc
EU074839.1.1442;Leuconostoc
KF148739.1.1341;Leuconostoc
EU074847.1.1468;Leuconostoc
KF148752.1.1331;Leuconostoc
EU074848.1.1480;Leuconostoc
EU074837.1.1471;Leuconostoc
EU074841.1.1455;Leuconostoc
EU074846.1.1473;Leuconostoc
KF148860.1.1345;Leuconostoc
EU127550.1.1420;Bombiscardovia
KF148857.1.1326;Leuconostoc
KF148880.1.1357;Leuconostoc
EU074059.1.1515;Leuconostoc
KF148904.1.1334;Leuconostoc
KF148916.1.1336;Leuconostoc
KF148934.1.1341;Leuconostoc
KF149000.1.1332;Leuconostoc
KF149032.1.1344;Leuconostoc
KF148821.1.1323;Leuconostoc
KF149075.1.1343;Leuconostoc
KF149086.1.1342;Leuconostoc
KF149081.1.1319;Leuconostoc
AB012053.1.1441;Salinarchaeum
AB012057.1.1441;Salinarchaeum
AB012049.1.1442;Salinarchaeum
KF149131.1.1341;Leuconostoc
KF148912.1.1340;Leuconostoc
KF149154.1.1323;Leuconostoc
KF149162.1.1322;Leuconostoc
KF149191.1.1322;Leuconostoc
KF149193.1.1323;Leuconostoc
GU370900.1.1507;Cronobacter
KF149202.1.1342;Leuconostoc
KF149213.1.1326;Leuconostoc
KF149056.1.1336;Leuconostoc
KF149217.1.1343;Leuconostoc
KF145192.1.1506;Kosakonia
KF149077.1.1328;Leuconostoc
KF149094.1.1343;Leuconostoc
AB012052.1.1442;Salinarchaeum
AB012055.1.1442;Salinarchaeum
KF149272.1.1332;Leuconostoc
BD356824.82.1548;Tahibacter
KF149285.1.1321;Leuconostoc
KF149277.1.1343;Leuconostoc
KF149161.1.1342;Leuconostoc
KF149336.1.1325;Leuconostoc
KF149339.1.1342;Leuconostoc
KF149301.1.1320;Leuconostoc
KF149348.1.1342;Leuconostoc
KF149368.1.1345;Leuconostoc
KF149229.1.1326;Leuconostoc
KF149234.1.1367;Leuconostoc
KF149278.1.1343;Leuconostoc
KF149295.1.1339;Leuconostoc
KF149328.1.1338;Leuconostoc
KF149330.1.1320;Leuconostoc
KF149335.1.1342;Leuconostoc
KF149361.1.1344;Leuconostoc
KF149521.1.1341;Leuconostoc
KF149523.1.1412;Leuconostoc
KF149394.1.1315;Leuconostoc
GU391221.1.1519;Litoribacillus
KF149505.1.1344;Leuconostoc
KF149519.1.1342;Leuconostoc
KF149534.1.1341;Leuconostoc
KF148692.1.1340;Leuconostoc
KF149551.1.1340;Leuconostoc
KF148721.1.1342;Leuconostoc
KF149531.1.1324;Leuconostoc
KF149550.1.1344;Leuconostoc
KF149628.1.1330;Leuconostoc
KF148703.1.1339;Leuconostoc
KF149675.1.1329;Leuconostoc
KF149679.1.1334;Leuconostoc
KF149653.1.1344;Leuconostoc
KF149699.1.1339;Leuconostoc
KF148749.1.1342;Leuconostoc
KF149715.1.1345;Leuconostoc
KF149733.1.1345;Leuconostoc
KF149536.1.1324;Leuconostoc
KF149753.1.1341;Leuconostoc
KF148756.1.1341;Leuconostoc
KP226570.1.1479;Kosakonia
AB030613.1.1464;Leptothrix
KF148791.1.1347;Leuconostoc
KF149695.1.1342;Leuconostoc
KF149704.1.1342;Leuconostoc
KF149707.1.1319;Leuconostoc
KF149730.1.1341;Leuconostoc
KF149737.1.1342;Leuconostoc
KF149760.1.1286;Leuconostoc
KF148859.1.1344;Leuconostoc
KF149787.1.1341;Leuconostoc
KF149651.1.1339;Leuconostoc
KF149658.1.1342;Leuconostoc
KF148914.1.1406;Leuconostoc
KF148922.1.1328;Leuconostoc
EU126919.1.1418;Leuconostoc
KF148816.1.1343;Leuconostoc
KF148715.1.1335;Leuconostoc
KF149678.1.1334;Leuconostoc
KP226567.1.1477;Kosakonia
KF148746.1.1337;Leuconostoc
KF149703.1.1338;Leuconostoc
KF149713.1.1344;Leuconostoc
KF149840.1.1344;Leuconostoc
KF149851.1.1346;Leuconostoc
KF149735.1.1335;Leuconostoc
KF150181.1.1424;Leuconostoc
KF149859.1.1340;Leuconostoc
KF149073.1.1339;Leuconostoc
KF149780.1.1336;Leuconostoc
KF149090.1.1338;Leuconostoc
KF148927.1.1336;Leuconostoc
AB012051.1.1441;Salinarchaeum
AB012054.1.1442;Salinarchaeum
KF149148.1.1343;Leuconostoc
KF149072.1.1331;Leuconostoc
KF149074.1.1315;Leuconostoc
KF149085.1.1463;Leuconostoc
KF148866.1.1392;Leuconostoc
KF149117.1.1316;Leuconostoc
KF149197.1.1323;Leuconostoc
KF149120.1.1343;Leuconostoc
KF149126.1.1342;Leuconostoc
KF149153.1.1336;Leuconostoc
KF149155.1.1343;Leuconostoc
KF148933.1.1334;Leuconostoc
KF149816.1.1341;Leuconostoc
KF148885.1.1341;Leuconostoc
KF149063.1.1326;Leuconostoc
KF148930.1.1341;Leuconostoc
KF149220.1.1342;Leuconostoc
KF149070.1.1341;Leuconostoc
KF149214.1.1340;Leuconostoc
KF149216.1.1340;Leuconostoc
KF149078.1.1341;Leuconostoc
KF148982.1.1335;Leuconostoc
KF149091.1.1340;Leuconostoc
KF149005.1.1343;Leuconostoc
KF149230.1.1327;Leuconostoc
KF149118.1.1346;Leuconostoc
AB012056.1.1442;Salinarchaeum
AB012058.1.1441;Salinarchaeum
KF149265.1.1343;Leuconostoc
KF149271.1.1324;Leuconostoc
KF149045.1.1341;Leuconostoc
KF149276.1.1315;Leuconostoc
KF149165.1.1343;Leuconostoc
KF149273.1.1323;Leuconostoc
KF149279.1.1343;Leuconostoc
KF149059.1.1343;Leuconostoc
KF149281.1.1340;Leuconostoc
KF149068.1.1342;Leuconostoc
KF149190.1.1405;Leuconostoc
KF149071.1.1325;Leuconostoc
KF149205.1.1341;Leuconostoc
KF149079.1.1327;Leuconostoc
KF149082.1.1341;Leuconostoc
KF149225.1.1344;Leuconostoc
KF149322.1.1320;Leuconostoc
KF149324.1.1338;Leuconostoc
KF149108.1.1341;Leuconostoc
KF149206.1.1342;Leuconostoc
KF149209.1.1326;Leuconostoc
KF149319.1.1296;Leuconostoc
KP216815.1.1438;Cronobacter
KF149223.1.1321;Leuconostoc
KF149253.1.1330;Leuconostoc
KF149157.1.1325;Leuconostoc
KF149160.1.1411;Leuconostoc
KF149267.1.1325;Leuconostoc
KF149342.1.1327;Leuconostoc
KF149358.1.1324;Leuconostoc
KF149194.1.1340;Leuconostoc
KF149290.1.1326;Leuconostoc
KF149370.1.1339;Leuconostoc
KF149297.1.1427;Leuconostoc
KF149299.1.1328;Leuconostoc
KF149207.1.1345;Leuconostoc
KF149303.1.1336;Leuconostoc
KF149325.1.1322;Leuconostoc
KF149219.1.1321;Leuconostoc
KF149305.1.1325;Leuconostoc
KF149233.1.1337;Leuconostoc
KF149235.1.1345;Leuconostoc
KF149318.1.1343;Leuconostoc
KF149331.1.1323;Leuconostoc
KF149382.1.1318;Leuconostoc
KF149501.1.1343;Leuconostoc
DD434818.1.1489;Leuconostoc
KF149275.1.1344;Leuconostoc
KF149528.1.1342;Leuconostoc
KF149386.1.1341;Leuconostoc
KF149323.1.1330;Leuconostoc
KF149542.1.1340;Leuconostoc
KF149334.1.1343;Leuconostoc
KF149547.1.1341;Leuconostoc
KF149360.1.1323;Leuconostoc
KF149582.1.1338;Leuconostoc
KF149381.1.1325;Leuconostoc
KF149522.1.1340;Leuconostoc
KF149532.1.1341;Leuconostoc
KF149479.1.1328;Leuconostoc
KF149538.1.1324;Leuconostoc
KF149618.1.1344;Leuconostoc
KF149541.1.1341;Leuconostoc
KF149632.1.1263;Leuconostoc
KF149639.1.1339;Leuconostoc
KF149510.1.1342;Leuconostoc
KF149553.1.1317;Leuconostoc
KF149655.1.1345;Leuconostoc
KF149579.1.1339;Leuconostoc
KF149664.1.1324;Leuconostoc
KF149667.1.1345;Leuconostoc
KF149674.1.1333;Leuconostoc
KF149683.1.1343;Leuconostoc
KF149686.1.1443;Leuconostoc
KF149688.1.1342;Leuconostoc
KF149690.1.1343;Leuconostoc
KF149692.1.1327;Leuconostoc
KF149552.1.1343;Leuconostoc
KF149627.1.1340;Leuconostoc
KF149631.1.1338;Leuconostoc
